Module,Pattern,Role,Signal
issue_read_operands,DoS,payload,fpu_ready_i
issue_read_operands,DoS,payload,fpu_valid_o
issue_read_operands,DoS,payload,issue_instr_valid_i
issue_read_operands,DoS,payload,lsu_ready_i
issue_read_operands,DoS,payload,lsu_valid_o
issue_read_operands,DoS,payload,mult_valid_o
issue_read_operands,DoS,payload,we_fpr_i
issue_read_operands,DoS,payload,we_gpr_i
issue_read_operands,DoS,payload,x_commit_valid_o
issue_read_operands,DoS,payload,x_issue_ready_i
issue_read_operands,DoS,payload,x_issue_req_o
issue_read_operands,DoS,payload,x_issue_req_t
issue_read_operands,DoS,payload,x_issue_valid_o
issue_read_operands,Integrity,trigger,fu_data_o
issue_read_operands,Integrity,trigger,fu_data_t
issue_read_operands,Integrity,payload,fu_data_o
issue_read_operands,Integrity,payload,fu_data_t
issue_read_operands,Integrity,payload,wdata_i
issue_read_operands,Leak,trigger,csr_valid_o
issue_read_operands,Leak,trigger,we_fpr_i
issue_read_operands,Leak,trigger,we_gpr_i
issue_read_operands,Leak,payload,csr_valid_o
issue_read_operands,Leak,payload,fu_data_o
issue_read_operands,Leak,payload,fu_data_t
issue_read_operands,Leak,payload,wdata_i
issue_read_operands,Privilege,trigger,csr_valid_o
issue_read_operands,Privilege,trigger,we_fpr_i
issue_read_operands,Privilege,trigger,we_gpr_i
issue_stage,Availability,trigger,aes_valid_o
issue_stage,Availability,trigger,alu2_valid_o
issue_stage,Availability,trigger,alu_valid_o
issue_stage,Availability,trigger,branch_valid_o
issue_stage,Availability,trigger,csr_valid_o
issue_stage,Availability,trigger,decoded_instr_valid_i
issue_stage,Availability,trigger,fpu_early_valid_i
issue_stage,Availability,trigger,fpu_valid_o
issue_stage,Availability,trigger,lsu_ready_i
issue_stage,Availability,trigger,lsu_valid_o
issue_stage,Availability,trigger,mult_valid_o
issue_stage,Availability,trigger,wt_valid_i
issue_stage,Availability,trigger,x_commit_valid_o
issue_stage,Availability,trigger,x_issue_req_o
issue_stage,Availability,trigger,x_issue_req_t
issue_stage,Availability,trigger,x_issue_valid_o
issue_stage,Availability,trigger,xfu_valid_o
issue_stage,Availability,payload,aes_valid_o
issue_stage,Availability,payload,alu2_valid_o
issue_stage,Availability,payload,alu_valid_o
issue_stage,Availability,payload,branch_valid_o
issue_stage,Availability,payload,commit_ack_i
issue_stage,Availability,payload,csr_valid_o
issue_stage,Availability,payload,decoded_instr_ack_o
issue_stage,Availability,payload,decoded_instr_valid_i
issue_stage,Availability,payload,flu_ready_i
issue_stage,Availability,payload,fpu_early_valid_i
issue_stage,Availability,payload,fpu_ready_i
issue_stage,Availability,payload,fpu_valid_o
issue_stage,Availability,payload,lsu_ready_i
issue_stage,Availability,payload,lsu_valid_o
issue_stage,Availability,payload,mult_valid_o
issue_stage,Availability,payload,stall_i
issue_stage,Availability,payload,stall_issue_o
issue_stage,Availability,payload,wt_valid_i
issue_stage,Availability,payload,x_commit_valid_o
issue_stage,Availability,payload,x_issue_ready_i
issue_stage,Availability,payload,x_issue_valid_o
issue_stage,Availability,payload,xfu_ready_i
issue_stage,Availability,payload,xfu_valid_o
issue_stage,Covert,trigger,fu_data_o
issue_stage,Covert,trigger,fu_data_t
issue_stage,Covert,payload,aes_valid_o
issue_stage,Covert,payload,alu2_valid_o
issue_stage,Covert,payload,alu_valid_o
issue_stage,Covert,payload,branch_valid_o
issue_stage,Covert,payload,csr_valid_o
issue_stage,Covert,payload,decoded_instr_valid_i
issue_stage,Covert,payload,flu_ready_i
issue_stage,Covert,payload,fpu_early_valid_i
issue_stage,Covert,payload,fpu_ready_i
issue_stage,Covert,payload,fpu_valid_o
issue_stage,Covert,payload,fu_data_o
issue_stage,Covert,payload,fu_data_t
issue_stage,Covert,payload,lsu_ready_i
issue_stage,Covert,payload,lsu_valid_o
issue_stage,Covert,payload,mult_valid_o
issue_stage,Covert,payload,wt_valid_i
issue_stage,Covert,payload,x_commit_valid_o
issue_stage,Covert,payload,x_issue_ready_i
issue_stage,Covert,payload,x_issue_valid_o
issue_stage,Covert,payload,xfu_ready_i
issue_stage,Covert,payload,xfu_valid_o
issue_stage,DoS,trigger,aes_valid_o
issue_stage,DoS,trigger,alu2_valid_o
issue_stage,DoS,trigger,alu_valid_o
issue_stage,DoS,trigger,branch_valid_o
issue_stage,DoS,trigger,csr_valid_o
issue_stage,DoS,trigger,decoded_instr_valid_i
issue_stage,DoS,trigger,flu_ready_i
issue_stage,DoS,trigger,fpu_early_valid_i
issue_stage,DoS,trigger,fpu_ready_i
issue_stage,DoS,trigger,fpu_valid_o
issue_stage,DoS,trigger,lsu_ready_i
issue_stage,DoS,trigger,lsu_valid_o
issue_stage,DoS,trigger,mult_valid_o
issue_stage,DoS,trigger,we_fpr_i
issue_stage,DoS,trigger,we_gpr_i
issue_stage,DoS,trigger,wt_valid_i
issue_stage,DoS,trigger,x_commit_valid_o
issue_stage,DoS,trigger,x_issue_ready_i
issue_stage,DoS,trigger,x_issue_req_o
issue_stage,DoS,trigger,x_issue_req_t
issue_stage,DoS,trigger,x_issue_valid_o
issue_stage,DoS,trigger,x_we_i
issue_stage,DoS,trigger,xfu_ready_i
issue_stage,DoS,trigger,xfu_valid_o
issue_stage,DoS,payload,aes_valid_o
issue_stage,DoS,payload,alu2_valid_o
issue_stage,DoS,payload,alu_valid_o
issue_stage,DoS,payload,branch_valid_o
issue_stage,DoS,payload,csr_valid_o
issue_stage,DoS,payload,decoded_instr_valid_i
issue_stage,DoS,payload,flu_ready_i
issue_stage,DoS,payload,fpu_early_valid_i
issue_stage,DoS,payload,fpu_ready_i
issue_stage,DoS,payload,fpu_valid_o
issue_stage,DoS,payload,lsu_ready_i
issue_stage,DoS,payload,lsu_valid_o
issue_stage,DoS,payload,mult_valid_o
issue_stage,DoS,payload,we_fpr_i
issue_stage,DoS,payload,we_gpr_i
issue_stage,DoS,payload,wt_valid_i
issue_stage,DoS,payload,x_commit_valid_o
issue_stage,DoS,payload,x_issue_ready_i
issue_stage,DoS,payload,x_issue_req_o
issue_stage,DoS,payload,x_issue_req_t
issue_stage,DoS,payload,x_issue_valid_o
issue_stage,DoS,payload,x_we_i
issue_stage,DoS,payload,xfu_ready_i
issue_stage,DoS,payload,xfu_valid_o
issue_stage,Integrity,trigger,fu_data_o
issue_stage,Integrity,trigger,fu_data_t
issue_stage,Integrity,payload,fu_data_o
issue_stage,Integrity,payload,fu_data_t
issue_stage,Integrity,payload,wdata_i
issue_stage,Leak,trigger,csr_valid_o
issue_stage,Leak,trigger,we_fpr_i
issue_stage,Leak,trigger,we_gpr_i
issue_stage,Leak,trigger,x_we_i
issue_stage,Leak,payload,csr_valid_o
issue_stage,Leak,payload,fu_data_o
issue_stage,Leak,payload,fu_data_t
issue_stage,Leak,payload,wdata_i
issue_stage,Privilege,trigger,csr_valid_o
issue_stage,Privilege,trigger,we_fpr_i
issue_stage,Privilege,trigger,we_gpr_i
issue_stage,Privilege,trigger,x_we_i
load_store_unit,Availability,trigger,acc_mmu_req_i
load_store_unit,Availability,trigger,acc_mmu_req_t
load_store_unit,Availability,trigger,amo_req_o
load_store_unit,Availability,trigger,amo_req_t
load_store_unit,Availability,trigger,amo_valid_commit_i
load_store_unit,Availability,trigger,dcache_req_i_t
load_store_unit,Availability,trigger,dcache_req_o_t
load_store_unit,Availability,trigger,dcache_req_ports_i
load_store_unit,Availability,trigger,dcache_req_ports_o
load_store_unit,Availability,trigger,load_exception_o
load_store_unit,Availability,trigger,load_result_o
load_store_unit,Availability,trigger,load_trans_id_o
load_store_unit,Availability,trigger,load_valid_o
load_store_unit,Availability,trigger,lsu_ctrl_t
load_store_unit,Availability,trigger,lsu_ready_o
load_store_unit,Availability,trigger,lsu_valid_i
load_store_unit,Availability,trigger,rvfi_lsu_ctrl_o
load_store_unit,Availability,trigger,store_exception_o
load_store_unit,Availability,trigger,store_result_o
load_store_unit,Availability,trigger,store_trans_id_o
load_store_unit,Availability,trigger,store_valid_o
load_store_unit,Availability,payload,amo_valid_commit_i
load_store_unit,Availability,payload,commit_ready_o
load_store_unit,Availability,payload,load_valid_o
load_store_unit,Availability,payload,lsu_ready_o
load_store_unit,Availability,payload,lsu_valid_i
load_store_unit,Availability,payload,stall_st_pending_i
load_store_unit,Availability,payload,store_valid_o
load_store_unit,Covert,trigger,fu_data_i
load_store_unit,Covert,trigger,fu_data_t
load_store_unit,Covert,trigger,load_exception_o
load_store_unit,Covert,trigger,load_result_o
load_store_unit,Covert,trigger,load_trans_id_o
load_store_unit,Covert,trigger,load_valid_o
load_store_unit,Covert,payload,amo_valid_commit_i
load_store_unit,Covert,payload,commit_ready_o
load_store_unit,Covert,payload,fu_data_i
load_store_unit,Covert,payload,fu_data_t
load_store_unit,Covert,payload,load_result_o
load_store_unit,Covert,payload,load_valid_o
load_store_unit,Covert,payload,lsu_ready_o
load_store_unit,Covert,payload,lsu_valid_i
load_store_unit,Covert,payload,store_result_o
load_store_unit,Covert,payload,store_valid_o
load_store_unit,DoS,trigger,acc_mmu_req_i
load_store_unit,DoS,trigger,acc_mmu_req_t
load_store_unit,DoS,trigger,amo_req_o
load_store_unit,DoS,trigger,amo_req_t
load_store_unit,DoS,trigger,amo_valid_commit_i
load_store_unit,DoS,trigger,commit_ready_o
load_store_unit,DoS,trigger,dcache_req_i_t
load_store_unit,DoS,trigger,dcache_req_o_t
load_store_unit,DoS,trigger,dcache_req_ports_i
load_store_unit,DoS,trigger,dcache_req_ports_o
load_store_unit,DoS,trigger,en_ld_st_g_translation_i
load_store_unit,DoS,trigger,en_ld_st_translation_i
load_store_unit,DoS,trigger,enable_g_translation_i
load_store_unit,DoS,trigger,enable_translation_i
load_store_unit,DoS,trigger,load_valid_o
load_store_unit,DoS,trigger,lsu_ready_o
load_store_unit,DoS,trigger,lsu_valid_i
load_store_unit,DoS,trigger,store_valid_o
load_store_unit,DoS,payload,acc_mmu_req_i
load_store_unit,DoS,payload,acc_mmu_req_t
load_store_unit,DoS,payload,amo_req_o
load_store_unit,DoS,payload,amo_req_t
load_store_unit,DoS,payload,amo_valid_commit_i
load_store_unit,DoS,payload,commit_ready_o
load_store_unit,DoS,payload,dcache_req_i_t
load_store_unit,DoS,payload,dcache_req_o_t
load_store_unit,DoS,payload,dcache_req_ports_i
load_store_unit,DoS,payload,dcache_req_ports_o
load_store_unit,DoS,payload,en_ld_st_g_translation_i
load_store_unit,DoS,payload,en_ld_st_translation_i
load_store_unit,DoS,payload,enable_g_translation_i
load_store_unit,DoS,payload,enable_translation_i
load_store_unit,DoS,payload,load_valid_o
load_store_unit,DoS,payload,lsu_ready_o
load_store_unit,DoS,payload,lsu_valid_i
load_store_unit,DoS,payload,store_valid_o
load_store_unit,Integrity,trigger,fu_data_i
load_store_unit,Integrity,trigger,fu_data_t
load_store_unit,Integrity,payload,fu_data_i
load_store_unit,Integrity,payload,fu_data_t
load_store_unit,Integrity,payload,load_result_o
load_store_unit,Integrity,payload,store_exception_o
load_store_unit,Integrity,payload,store_result_o
load_store_unit,Integrity,payload,store_trans_id_o
load_store_unit,Integrity,payload,store_valid_o
load_store_unit,Leak,trigger,csr_hs_ld_st_inst_o
load_store_unit,Leak,payload,csr_hs_ld_st_inst_o
load_store_unit,Leak,payload,fu_data_i
load_store_unit,Leak,payload,fu_data_t
load_store_unit,Leak,payload,load_result_o
load_store_unit,Leak,payload,store_result_o
load_store_unit,Privilege,trigger,csr_hs_ld_st_inst_o
load_store_unit,Privilege,payload,ld_st_priv_lvl_i
load_store_unit,Privilege,payload,priv_lvl_i
load_store_unit,Privilege,payload,riscv::priv_lvl_t
load_unit,Availability,trigger,dcache_req_i_t
load_unit,Availability,trigger,dcache_req_o_t
load_unit,Availability,trigger,lsu_ctrl_i
load_unit,Availability,trigger,lsu_ctrl_t
load_unit,Availability,trigger,req_port_i
load_unit,Availability,trigger,req_port_i.data_rvalid
load_unit,Availability,trigger,req_port_o
load_unit,Availability,trigger,store_buffer_empty_i
load_unit,Availability,trigger,translation_req_o
load_unit,Availability,trigger,valid_i
load_unit,Availability,trigger,valid_o
load_unit,Availability,payload,valid_i
load_unit,Availability,payload,valid_o
load_unit,Covert,trigger,req_port_i.data_rvalid
load_unit,Covert,payload,req_port_i.data_rvalid
load_unit,Covert,payload,result_o
load_unit,Covert,payload,valid_i
load_unit,Covert,payload,valid_o
load_unit,DoS,trigger,dcache_req_i_t
load_unit,DoS,trigger,dcache_req_o_t
load_unit,DoS,trigger,req_port_i
load_unit,DoS,trigger,req_port_i.data_rvalid
load_unit,DoS,trigger,req_port_o
load_unit,DoS,trigger,translation_req_o
load_unit,DoS,trigger,valid_i
load_unit,DoS,trigger,valid_o
load_unit,DoS,payload,dcache_req_i_t
load_unit,DoS,payload,dcache_req_o_t
load_unit,DoS,payload,req_port_i
load_unit,DoS,payload,req_port_i.data_rvalid
load_unit,DoS,payload,req_port_o
load_unit,DoS,payload,translation_req_o
load_unit,DoS,payload,valid_i
load_unit,DoS,payload,valid_o
load_unit,Integrity,trigger,req_port_i.data_rvalid
load_unit,Integrity,payload,req_port_i.data_rvalid
load_unit,Integrity,payload,result_o
load_unit,Integrity,payload,store_buffer_empty_i
load_unit,Leak,payload,req_port_i.data_rvalid
load_unit,Leak,payload,result_o
lsu_bypass,Availability,trigger,lsu_ctrl_o
lsu_bypass,Availability,trigger,lsu_ctrl_t
lsu_bypass,Availability,trigger,lsu_req_i
lsu_bypass,Availability,trigger,lsu_req_valid_i
lsu_bypass,Availability,payload,lsu_req_valid_i
lsu_bypass,Availability,payload,ready_o
lsu_bypass,Covert,payload,lsu_req_valid_i
lsu_bypass,Covert,payload,ready_o
lsu_bypass,DoS,trigger,lsu_req_i
lsu_bypass,DoS,trigger,lsu_req_valid_i
lsu_bypass,DoS,trigger,ready_o
lsu_bypass,DoS,payload,lsu_req_i
lsu_bypass,DoS,payload,lsu_req_valid_i
lsu_bypass,DoS,payload,ready_o
macro_decoder,Availability,payload,fetch_stall_o
macro_decoder,Availability,payload,issue_ack_i
macro_decoder,Covert,trigger,fetch_stall_o
miss_handler,Availability,trigger,amo_req_i
miss_handler,Availability,trigger,amo_req_t
miss_handler,Availability,trigger,axi_req_t
miss_handler,Availability,trigger,bypass_valid_o
miss_handler,Availability,trigger,critical_word_valid_o
miss_handler,Availability,trigger,miss_req_i
miss_handler,Availability,trigger,req_i
miss_handler,Availability,trigger,req_o
miss_handler,Availability,trigger,req_t
miss_handler,Availability,trigger,valid_dirty)
miss_handler,Availability,payload,busy_i
miss_handler,Availability,payload,bypass_gnt_o
miss_handler,Availability,payload,bypass_valid_o
miss_handler,Availability,payload,critical_word_valid_o
miss_handler,Availability,payload,flush_ack_o
miss_handler,Availability,payload,miss_gnt_o
miss_handler,Availability,payload,valid_dirty)
miss_handler,Covert,trigger,axi_data_i
miss_handler,Covert,trigger,axi_data_o
miss_handler,Covert,trigger,bypass_data_o
miss_handler,Covert,trigger,data_i
miss_handler,Covert,trigger,data_o
miss_handler,Covert,payload,axi_data_i
miss_handler,Covert,payload,axi_data_o
miss_handler,Covert,payload,busy_i
miss_handler,Covert,payload,bypass_data_o
miss_handler,Covert,payload,bypass_valid_o
miss_handler,Covert,payload,critical_word_valid_o
miss_handler,Covert,payload,data_i
miss_handler,Covert,payload,data_o
miss_handler,Covert,payload,valid_dirty)
miss_handler,DoS,trigger,active_serving_o
miss_handler,DoS,trigger,amo_req_i
miss_handler,DoS,trigger,amo_req_t
miss_handler,DoS,trigger,axi_req_t
miss_handler,DoS,trigger,bypass_valid_o
miss_handler,DoS,trigger,critical_word_valid_o
miss_handler,DoS,trigger,miss_req_i
miss_handler,DoS,trigger,req_i
miss_handler,DoS,trigger,req_o
miss_handler,DoS,trigger,req_t
miss_handler,DoS,trigger,valid_dirty)
miss_handler,DoS,trigger,we_o
miss_handler,DoS,payload,active_serving_o
miss_handler,DoS,payload,amo_req_i
miss_handler,DoS,payload,amo_req_t
miss_handler,DoS,payload,axi_req_t
miss_handler,DoS,payload,bypass_valid_o
miss_handler,DoS,payload,critical_word_valid_o
miss_handler,DoS,payload,miss_req_i
miss_handler,DoS,payload,req_i
miss_handler,DoS,payload,req_o
miss_handler,DoS,payload,req_t
miss_handler,DoS,payload,valid_dirty)
miss_handler,DoS,payload,we_o
miss_handler,Integrity,trigger,addr_o
miss_handler,Integrity,trigger,axi_data_i
miss_handler,Integrity,trigger,axi_data_o
miss_handler,Integrity,trigger,bypass_data_o
miss_handler,Integrity,trigger,data_i
miss_handler,Integrity,trigger,data_o
miss_handler,Integrity,trigger,mshr_addr_i
miss_handler,Integrity,trigger,mshr_addr_matches_o
miss_handler,Integrity,payload,axi_data_i
miss_handler,Integrity,payload,axi_data_o
miss_handler,Integrity,payload,bypass_data_o
miss_handler,Integrity,payload,data_i
miss_handler,Integrity,payload,data_o
miss_handler,Leak,trigger,we_o
miss_handler,Leak,payload,addr_o
miss_handler,Leak,payload,axi_data_i
miss_handler,Leak,payload,axi_data_o
miss_handler,Leak,payload,bypass_data_o
miss_handler,Leak,payload,data_i
miss_handler,Leak,payload,data_o
miss_handler,Leak,payload,mshr_addr_i
miss_handler,Leak,payload,mshr_addr_matches_o
miss_handler,Privilege,trigger,addr_o
miss_handler,Privilege,trigger,mshr_addr_i
miss_handler,Privilege,trigger,mshr_addr_matches_o
miss_handler,Privilege,trigger,we_o
mult,Availability,trigger,mult_valid_i
mult,Availability,trigger,mult_valid_o
mult,Availability,payload,mult_ready_o
mult,Availability,payload,mult_valid_i
mult,Availability,payload,mult_valid_o
mult,Covert,trigger,fu_data_i
mult,Covert,trigger,fu_data_t
mult,Covert,payload,fu_data_i
mult,Covert,payload,fu_data_t
mult,Covert,payload,mult_ready_o
mult,Covert,payload,mult_valid_i
mult,Covert,payload,mult_valid_o
mult,Covert,payload,result_o
mult,DoS,trigger,mult_ready_o
mult,DoS,trigger,mult_valid_i
mult,DoS,trigger,mult_valid_o
mult,DoS,payload,mult_ready_o
mult,DoS,payload,mult_valid_i
mult,DoS,payload,mult_valid_o
mult,Integrity,trigger,fu_data_i
mult,Integrity,trigger,fu_data_t
mult,Integrity,payload,fu_data_i
mult,Integrity,payload,fu_data_t
mult,Integrity,payload,result_o
mult,Leak,payload,fu_data_i
mult,Leak,payload,fu_data_t
mult,Leak,payload,result_o
multiplier,Availability,trigger,fu_op
multiplier,Availability,trigger,mult_valid_i
multiplier,Availability,trigger,mult_valid_o
multiplier,Availability,trigger,operation_i
multiplier,Availability,payload,mult_valid_i
multiplier,Availability,payload,mult_valid_o
multiplier,Covert,trigger,operand_a_i
multiplier,Covert,trigger,operand_b_i
multiplier,Covert,payload,mult_valid_i
multiplier,Covert,payload,mult_valid_o
multiplier,Covert,payload,result_o
multiplier,DoS,trigger,mult_valid_i
multiplier,DoS,trigger,mult_valid_o
multiplier,DoS,payload,mult_valid_i
multiplier,DoS,payload,mult_valid_o
multiplier,Integrity,trigger,fu_op
multiplier,Integrity,payload,result_o
multiplier,Leak,payload,operand_a_i
multiplier,Leak,payload,operand_b_i
multiplier,Leak,payload,result_o
needs,Availability,trigger,fu_op
needs,Integrity,trigger,fu_op
perf_counters,Availability,trigger,dcache_req_i_t
perf_counters,Availability,payload,commit_ack_i
perf_counters,Availability,payload,stall_issue_i
perf_counters,Covert,trigger,data_i
perf_counters,Covert,trigger,data_o
perf_counters,Covert,trigger,l1_dcache_access_i
perf_counters,Covert,trigger,l1_icache_access_i
perf_counters,Covert,payload,data_i
perf_counters,Covert,payload,data_o
perf_counters,DoS,trigger,dcache_req_i_t
perf_counters,DoS,trigger,we_i
perf_counters,DoS,payload,dcache_req_i_t
perf_counters,DoS,payload,we_i
perf_counters,Integrity,trigger,addr_i
perf_counters,Integrity,trigger,data_i
perf_counters,Integrity,trigger,data_o
perf_counters,Integrity,payload,data_i
perf_counters,Integrity,payload,data_o
perf_counters,Leak,trigger,debug_mode_i
perf_counters,Leak,trigger,we_i
perf_counters,Leak,payload,addr_i
perf_counters,Leak,payload,data_i
perf_counters,Leak,payload,data_o
perf_counters,Privilege,trigger,addr_i
perf_counters,Privilege,trigger,debug_mode_i
perf_counters,Privilege,trigger,we_i
perf_counters,Privilege,payload,debug_mode_i
pmp,Covert,trigger,access_type_i
pmp,Covert,trigger,riscv::pmp_access_t
pmp,Integrity,trigger,addr_i
pmp,Integrity,trigger,conf_addr_i
pmp,Leak,payload,addr_i
pmp,Leak,payload,conf_addr_i
pmp,Privilege,trigger,addr_i
pmp,Privilege,trigger,conf_addr_i
pmp,Privilege,payload,priv_lvl_i
pmp,Privilege,payload,riscv::priv_lvl_t
pmp_data_if,Availability,trigger,lsu_exception_i
pmp_data_if,Availability,trigger,lsu_exception_o
pmp_data_if,Availability,trigger,lsu_is_store_i
pmp_data_if,Availability,trigger,lsu_paddr_i
pmp_data_if,Availability,trigger,lsu_paddr_o
pmp_data_if,Availability,trigger,lsu_vaddr_i
pmp_data_if,Availability,trigger,lsu_valid_i
pmp_data_if,Availability,trigger,lsu_valid_o
pmp_data_if,Availability,payload,lsu_valid_i
pmp_data_if,Availability,payload,lsu_valid_o
pmp_data_if,Covert,trigger,icache_fetch_vaddr_i
pmp_data_if,Covert,payload,lsu_valid_i
pmp_data_if,Covert,payload,lsu_valid_o
pmp_data_if,DoS,trigger,lsu_valid_i
pmp_data_if,DoS,trigger,lsu_valid_o
pmp_data_if,DoS,payload,lsu_valid_i
pmp_data_if,DoS,payload,lsu_valid_o
pmp_data_if,Integrity,payload,lsu_is_store_i
pmp_data_if,Privilege,payload,ld_st_priv_lvl_i
pmp_data_if,Privilege,payload,priv_lvl_i
pmp_data_if,Privilege,payload,riscv::priv_lvl_t
pmp_entry,Integrity,trigger,addr_i
pmp_entry,Integrity,trigger,conf_addr_i
pmp_entry,Integrity,trigger,conf_addr_mode_i
pmp_entry,Integrity,trigger,conf_addr_prev_i
pmp_entry,Integrity,trigger,riscv::pmp_addr_mode_t
pmp_entry,Leak,trigger,conf_addr_mode_i
pmp_entry,Leak,trigger,riscv::pmp_addr_mode_t
pmp_entry,Leak,payload,addr_i
pmp_entry,Leak,payload,conf_addr_i
pmp_entry,Leak,payload,conf_addr_mode_i
pmp_entry,Leak,payload,conf_addr_prev_i
pmp_entry,Leak,payload,riscv::pmp_addr_mode_t
pmp_entry,Privilege,trigger,addr_i
pmp_entry,Privilege,trigger,conf_addr_i
pmp_entry,Privilege,trigger,conf_addr_mode_i
pmp_entry,Privilege,trigger,conf_addr_prev_i
pmp_entry,Privilege,trigger,riscv::pmp_addr_mode_t
pmp_entry,Privilege,payload,conf_addr_mode_i
pmp_entry,Privilege,payload,riscv::pmp_addr_mode_t
ras,Covert,trigger,data_i
ras,Covert,trigger,data_o
ras,Covert,payload,data_i
ras,Covert,payload,data_o
ras,Integrity,trigger,data_i
ras,Integrity,trigger,data_o
ras,Integrity,payload,data_i
ras,Integrity,payload,data_o
ras,Leak,payload,data_i
ras,Leak,payload,data_o
raw_checker,Availability,trigger,valid_o
raw_checker,Availability,payload,valid_o
raw_checker,Covert,payload,valid_o
raw_checker,DoS,trigger,valid_o
raw_checker,DoS,payload,valid_o
scoreboard,Availability,trigger,decoded_instr_valid_i
scoreboard,Availability,trigger,issue_instr_valid_o
scoreboard,Availability,trigger,wt_valid_i
scoreboard,Availability,payload,commit_ack_i
scoreboard,Availability,payload,decoded_instr_ack_o
scoreboard,Availability,payload,decoded_instr_valid_i
scoreboard,Availability,payload,issue_ack_i
scoreboard,Availability,payload,issue_instr_valid_o
scoreboard,Availability,payload,wt_valid_i
scoreboard,Covert,payload,decoded_instr_valid_i
scoreboard,Covert,payload,issue_instr_valid_o
scoreboard,Covert,payload,wt_valid_i
scoreboard,DoS,trigger,decoded_instr_valid_i
scoreboard,DoS,trigger,issue_instr_valid_o
scoreboard,DoS,trigger,wt_valid_i
scoreboard,DoS,trigger,x_we_i
scoreboard,DoS,payload,decoded_instr_valid_i
scoreboard,DoS,payload,issue_instr_valid_o
scoreboard,DoS,payload,wt_valid_i
scoreboard,DoS,payload,x_we_i
scoreboard,Leak,trigger,x_we_i
scoreboard,Privilege,trigger,x_we_i
serdiv,Availability,trigger,op_a_i
serdiv,Availability,trigger,op_a_sign)
serdiv,Availability,trigger,op_b_i
serdiv,Availability,trigger,op_b_sign)
serdiv,Covert,payload,out_rdy_i
serdiv,Covert,payload,out_vld_o
serdiv,Integrity,trigger,op_a_i
serdiv,Integrity,trigger,op_a_sign)
serdiv,Integrity,trigger,op_b_i
serdiv,Integrity,trigger,op_b_sign)
serdiv,Integrity,payload,out_rdy_i
serdiv,Integrity,payload,out_vld_o
serdiv,Leak,payload,out_rdy_i
serdiv,Leak,payload,out_vld_o
std_cache_subsystem,Availability,trigger,amo_req_i
std_cache_subsystem,Availability,trigger,amo_req_t
std_cache_subsystem,Availability,trigger,axi_req_o
std_cache_subsystem,Availability,trigger,axi_req_t
std_cache_subsystem,Availability,trigger,dcache_req_i_t
std_cache_subsystem,Availability,trigger,dcache_req_o_t
std_cache_subsystem,Availability,trigger,dcache_req_ports_i
std_cache_subsystem,Availability,trigger,dcache_req_ports_o
std_cache_subsystem,Availability,payload,dcache_flush_ack_o
std_cache_subsystem,DoS,trigger,amo_req_i
std_cache_subsystem,DoS,trigger,amo_req_t
std_cache_subsystem,DoS,trigger,axi_req_o
std_cache_subsystem,DoS,trigger,axi_req_t
std_cache_subsystem,DoS,trigger,dcache_enable_i
std_cache_subsystem,DoS,trigger,dcache_req_i_t
std_cache_subsystem,DoS,trigger,dcache_req_o_t
std_cache_subsystem,DoS,trigger,dcache_req_ports_i
std_cache_subsystem,DoS,trigger,dcache_req_ports_o
std_cache_subsystem,DoS,trigger,icache_en_i
std_cache_subsystem,DoS,payload,amo_req_i
std_cache_subsystem,DoS,payload,amo_req_t
std_cache_subsystem,DoS,payload,axi_req_o
std_cache_subsystem,DoS,payload,axi_req_t
std_cache_subsystem,DoS,payload,dcache_enable_i
std_cache_subsystem,DoS,payload,dcache_req_i_t
std_cache_subsystem,DoS,payload,dcache_req_o_t
std_cache_subsystem,DoS,payload,dcache_req_ports_i
std_cache_subsystem,DoS,payload,dcache_req_ports_o
std_cache_subsystem,DoS,payload,icache_en_i
std_cache_subsystem,Privilege,payload,priv_lvl_i
std_cache_subsystem,Privilege,payload,riscv::priv_lvl_t
std_nbdcache,Availability,trigger,amo_req_i
std_nbdcache,Availability,trigger,amo_req_t
std_nbdcache,Availability,trigger,axi_req_t
std_nbdcache,Availability,trigger,dcache_req_i_t
std_nbdcache,Availability,trigger,dcache_req_o_t
std_nbdcache,Availability,trigger,req_ports_i
std_nbdcache,Availability,trigger,req_ports_o
std_nbdcache,Availability,payload,flush_ack_o
std_nbdcache,Covert,trigger,axi_data_i
std_nbdcache,Covert,trigger,axi_data_o
std_nbdcache,Covert,payload,axi_data_i
std_nbdcache,Covert,payload,axi_data_o
std_nbdcache,DoS,trigger,amo_req_i
std_nbdcache,DoS,trigger,amo_req_t
std_nbdcache,DoS,trigger,axi_req_t
std_nbdcache,DoS,trigger,dcache_req_i_t
std_nbdcache,DoS,trigger,dcache_req_o_t
std_nbdcache,DoS,trigger,enable_i
std_nbdcache,DoS,trigger,req_ports_i
std_nbdcache,DoS,trigger,req_ports_o
std_nbdcache,DoS,payload,amo_req_i
std_nbdcache,DoS,payload,amo_req_t
std_nbdcache,DoS,payload,axi_req_t
std_nbdcache,DoS,payload,dcache_req_i_t
std_nbdcache,DoS,payload,dcache_req_o_t
std_nbdcache,DoS,payload,enable_i
std_nbdcache,DoS,payload,req_ports_i
std_nbdcache,DoS,payload,req_ports_o
std_nbdcache,Integrity,trigger,axi_data_i
std_nbdcache,Integrity,trigger,axi_data_o
std_nbdcache,Integrity,payload,axi_data_i
